claim_id,policy_id,customer_id,product,claim_amount,claim_date,report_delay_days,settlement_days,channel,state,suspected_fraud,status
C100940,P200024,U301981,Life,11446.26,2023-12-12,4,24,Agent,UP,0,Approved
C100941,P203861,U305886,Life,49755.56,2023-10-29,8,36,Agent,MH,0,Approved
C100942,P201440,U301176,Motor,28357.02,2023-12-29,6,33,Branch,TN,0,Approved
C100943,P201223,U302386,Home,53857.69,2024-01-31,2,20,Online,UP,0,Rejected
C100944,P203086,U303516,Life,38645.18,2023-08-06,5,27,Branch,GJ,0,Rejected
C100945,P201597,U300012,Health,27738.54,2023-05-21,4,32,Agent,DL,0,Approved
C100946,P203495,U305036,Motor,39340.57,2024-09-07,4,34,Agent,RJ,0,Approved
C100947,P203652,U302890,Health,22090.92,2023-07-29,0,30,Agent,WB,0,Approved
C100948,P203905,U301970,Health,18266.96,2024-09-14,0,31,Partner,DL,0,Approved
C100949,P203423,U304674,Travel,40353.43,2024-09-07,9,20,Online,UP,0,Approved
C100950,P201716,U303412,Health,17638.44,2024-04-04,1,21,Partner,TN,0,Approved
C100951,P202204,U301534,Health,37093.1,2023-12-22,3,43,Agent,GJ,0,Rejected
C100952,P203061,U305442,Home,27319.99,2023-11-20,4,25,Online,GJ,0,Approved
C100953,P203009,U305474,Motor,8394.06,2023-05-13,3,26,Online,WB,0,Approved
C100954,P202236,U300701,Health,20187.3,2023-05-07,2,27,Agent,GJ,0,Approved
C100955,P203276,U304288,Motor,31806.28,2023-04-16,4,22,Branch,DL,0,Rejected
C100956,P202470,U302954,Life,21960.48,2024-08-26,2,31,Partner,TS,0,Approved
C100957,P203677,U300554,Home,7529.88,2024-01-13,7,15,Branch,GJ,0,Approved
C100958,P200903,U304309,Motor,52071.6,2023-02-20,10,19,Online,WB,0,Approved
C100959,P201999,U304457,Travel,29280.81,2023-01-29,0,29,Agent,GJ,0,Approved
C100960,P200898,U304156,Motor,33586.17,2024-04-06,2,30,Agent,GJ,0,Approved
C100961,P201117,U304158,Home,21234.06,2023-10-23,4,25,Partner,KL,0,Approved
C100962,P201785,U304539,Life,35092.57,2023-10-24,4,27,Agent,DL,0,Rejected
C100963,P201989,U300166,Travel,67333.29,2024-02-11,8,32,Online,UP,0,Approved
C100964,P200118,U303198,Motor,18628.79,2024-09-04,6,23,Online,KA,0,Approved
C100965,P201592,U303851,Home,61914.29,2024-02-09,2,14,Online,TS,0,Rejected
C100966,P201376,U300356,Life,32836.04,2023-12-12,6,21,Partner,GJ,0,Approved
C100967,P202739,U305207,Motor,17418.42,2024-09-13,6,21,Agent,RJ,0,Approved
C100968,P202781,U303169,Travel,81323.91,2024-02-24,8,24,Agent,GJ,0,Approved
C100969,P203269,U303058,Motor,32722.56,2023-07-01,0,21,Agent,KL,0,Approved
C100970,P201656,U302077,Travel,37731.08,2023-01-01,5,26,Online,UP,0,Approved
C100971,P202966,U300133,Motor,23513.36,2024-07-20,4,23,Agent,RJ,0,Approved
C100972,P200676,U302925,Life,18066.9,2024-01-06,3,24,Agent,TS,0,Approved
C100973,P203442,U300553,Health,29257.95,2024-03-06,8,29,Branch,RJ,0,Approved
C100974,P201914,U302824,Motor,59321.78,2023-11-05,3,13,Partner,DL,0,Rejected
C100975,P203766,U301975,Motor,23044.22,2023-05-17,7,23,Agent,WB,1,Approved
C100976,P200522,U305382,Motor,26545.74,2023-07-21,0,32,Agent,WB,0,Approved
C100977,P202548,U305146,Health,55723.89,2024-03-11,0,27,Partner,TS,0,Rejected
C100978,P202187,U300849,Motor,23152.0,2023-11-09,3,34,Agent,UP,0,Rejected
C100979,P200110,U304766,Health,34722.33,2023-04-27,4,30,Agent,WB,0,Rejected
C100980,P203714,U302723,Motor,41717.47,2024-07-28,4,20,Agent,MH,0,Approved
C100981,P201613,U301092,Motor,24382.22,2023-09-01,4,26,Online,KL,0,Approved
C100982,P202424,U300363,Life,31411.17,2024-06-20,3,27,Agent,TS,0,Approved
C100983,P202311,U302886,Motor,37442.11,2024-08-24,0,23,Partner,TS,0,Approved
C100984,P202715,U304472,Home,22016.39,2023-03-16,2,23,Online,KA,0,Approved
C100985,P200111,U302773,Travel,40452.45,2024-01-21,1,13,Online,KA,0,Approved
C100986,P200343,U305265,Life,20465.73,2023-07-29,4,25,Agent,DL,1,Rejected
C100987,P202632,U301434,Health,19195.98,2024-04-19,2,34,Online,DL,0,Approved
C100988,P201755,U305608,Travel,12537.5,2024-02-22,6,27,Online,KA,1,Rejected
C100989,P200555,U303806,Motor,20915.98,2023-12-13,5,26,Branch,WB,0,Approved
C100990,P203550,U305696,Motor,17894.5,2024-06-12,0,20,Branch,TN,0,Approved
C100991,P201891,U303920,Motor,22016.84,2023-06-28,8,19,Online,TS,0,Approved
C100992,P200744,U305175,Life,36533.92,2023-07-01,4,31,Partner,MH,0,Approved
C100993,P200205,U301493,Motor,11352.16,2023-01-25,1,29,Branch,TS,0,Approved
C100994,P201065,U301104,Health,10023.27,2023-06-29,9,26,Branch,GJ,0,Approved
C100995,P201552,U300516,Home,18498.79,2024-05-15,1,27,Agent,UP,0,Approved
C100996,P201340,U305865,Travel,33881.19,2023-06-10,9,27,Agent,KL,0,Approved
C100997,P200866,U303749,Health,31083.5,2023-06-26,4,26,Agent,TN,1,Approved
C100998,P201862,U300302,Motor,18351.54,2023-10-12,3,27,Online,MH,1,Approved
C100999,P201338,U302403,Travel,48276.69,2023-03-04,7,28,Online,GJ,0,Approved
C101000,P201382,U301651,Health,19356.72,2023-06-05,3,25,Online,DL,0,Approved
C101001,P203117,U300358,Motor,33901.92,2024-04-13,4,31,Branch,MH,0,Approved
C101002,P203603,U301634,Motor,22440.15,2023-02-18,1,22,Branch,KA,0,Approved
C101003,P201552,U300343,Home,17424.14,2023-03-25,7,35,Partner,TS,0,Approved
C101004,P201139,U302585,Life,19879.94,2023-12-27,5,27,Agent,MH,0,Approved
C101005,P203080,U302540,Travel,38832.01,2023-05-28,8,23,Online,UP,0,Approved
C101006,P203896,U304222,Travel,32225.48,2024-09-21,5,30,Agent,RJ,0,Approved
C101007,P203407,U303262,Health,43654.05,2023-12-08,1,36,Agent,DL,0,Approved
C101008,P201726,U304448,Health,32224.85,2024-04-20,5,35,Agent,KL,0,Approved
C101009,P201033,U303878,Health,12021.06,2023-03-04,9,29,Agent,KL,0,Approved
C101010,P203419,U302075,Motor,77436.03,2023-12-26,5,24,Online,MH,0,Approved
C101011,P200335,U300299,Health,32454.18,2024-07-14,6,30,Branch,RJ,0,Approved
C101012,P201926,U305299,Life,34798.72,2023-11-23,4,15,Agent,TS,0,Approved
C101013,P200079,U301565,Life,22283.04,2023-05-21,6,24,Online,GJ,0,Approved
C101014,P203068,U302343,Travel,46938.3,2023-08-03,6,22,Online,TN,0,Approved
C101015,P202209,U302924,Health,15575.37,2024-03-10,3,29,Agent,TS,0,Approved
C101016,P200213,U300391,Life,36494.42,2023-11-14,4,28,Online,GJ,0,Approved
C101017,P203899,U305371,Life,9510.8,2023-02-01,2,21,Agent,TN,0,Approved
C101018,P201433,U302719,Health,37744.85,2023-10-12,4,34,Online,RJ,0,Approved
C101019,P200918,U302238,Life,15681.31,2023-11-01,7,19,Online,TN,0,Rejected
C101020,P202662,U301019,Motor,30899.56,2024-03-04,7,27,Agent,TS,0,Approved
C101021,P200281,U303014,Health,53033.03,2024-04-21,5,37,Agent,UP,1,Approved
C101022,P203199,U303579,Motor,40593.32,2023-10-13,3,22,Online,MH,0,Approved
C101023,P203921,U303276,Health,49622.06,2023-05-24,1,34,Partner,GJ,0,Approved
C101024,P202669,U303602,Health,47118.65,2024-02-28,3,30,Agent,UP,0,Approved
C101025,P200164,U303167,Life,20699.37,2023-01-19,0,20,Online,GJ,0,Approved
C101026,P203089,U302777,Home,36285.2,2023-01-18,4,26,Online,MH,0,Approved
C101027,P200127,U301530,Life,11356.45,2024-08-12,1,31,Partner,WB,0,Approved
C101028,P203889,U304064,Life,19082.59,2024-01-06,1,31,Branch,TN,0,Approved
C101029,P201012,U305669,Health,53977.76,2023-06-24,11,30,Online,RJ,0,Approved
C101030,P200816,U304075,Life,22191.88,2023-07-13,2,25,Online,WB,0,Approved
C101031,P203437,U303009,Motor,10572.37,2024-05-16,10,23,Branch,WB,0,Approved
C101032,P200083,U304253,Motor,73633.07,2023-04-23,6,25,Agent,KL,0,Approved
C101033,P202544,U302184,Health,35636.48,2023-04-24,3,27,Agent,KA,0,Approved
C101034,P200624,U300676,Health,39428.3,2023-08-10,7,28,Agent,TS,0,Approved
C101035,P200977,U305956,Motor,16477.73,2023-09-21,5,29,Branch,UP,0,Approved
C101036,P200517,U303477,Motor,31008.86,2023-02-24,3,27,Branch,UP,0,Approved
C101037,P201939,U300646,Motor,30600.99,2024-04-02,5,23,Agent,UP,0,Rejected
C101038,P202742,U303527,Home,17841.06,2023-06-11,6,19,Online,UP,0,Approved
C101039,P200468,U304935,Motor,24713.13,2024-01-15,3,16,Online,TS,0,Approved
C101040,P202310,U301478,Health,12705.19,2023-03-28,5,31,Agent,WB,0,Approved
C101041,P203882,U304468,Motor,22621.26,2023-02-24,2,20,Partner,TS,0,Approved
C101042,P200892,U302406,Life,43779.6,2024-04-20,6,29,Agent,UP,0,Approved
C101043,P201904,U302631,Motor,18519.43,2023-06-27,5,30,Agent,KA,0,Approved
C101044,P202865,U300840,Motor,69818.12,2024-01-26,4,27,Online,DL,0,Approved
C101045,P201049,U300655,Health,13120.8,2023-12-15,5,27,Online,MH,0,Approved
C101046,P203141,U302686,Motor,23621.49,2023-01-08,5,32,Agent,UP,0,Approved
C101047,P201510,U305414,Motor,19375.89,2023-11-09,6,21,Online,RJ,0,Approved
C101048,P200687,U302421,Motor,24585.44,2024-03-18,6,34,Online,DL,0,Approved
C101049,P202481,U302510,Motor,53409.15,2023-11-24,6,22,Agent,TS,0,Approved
C101050,P202487,U303652,Motor,16444.93,2023-02-23,3,21,Agent,RJ,0,Approved
C101051,P203947,U304936,Motor,21468.99,2023-08-27,3,32,Online,RJ,0,Approved
C101052,P203063,U305879,Travel,37318.81,2023-08-17,4,24,Agent,GJ,0,Approved
C101053,P202942,U303490,Health,28185.96,2024-08-01,8,29,Partner,RJ,0,Approved
C101054,P200469,U301365,Health,29365.84,2023-02-20,3,40,Branch,UP,0,Approved
C101055,P203185,U305650,Motor,16603.38,2024-08-31,2,18,Partner,GJ,0,Rejected
C101056,P203355,U303636,Home,25957.3,2024-08-26,0,30,Agent,KL,0,Approved
C101057,P200670,U302879,Health,47372.12,2023-09-21,7,29,Partner,WB,0,Approved
C101058,P203951,U303662,Motor,12030.97,2024-02-22,3,24,Online,RJ,0,Approved
C101059,P201274,U300346,Life,18983.88,2023-04-06,0,22,Agent,KA,0,Approved
C101060,P200442,U305954,Motor,10853.35,2023-03-29,4,26,Agent,MH,0,Approved
C101061,P202370,U302888,Motor,35188.97,2023-03-19,4,22,Agent,RJ,0,Approved
C101062,P200105,U305036,Health,49649.09,2023-10-15,2,30,Online,KL,0,Approved
C101063,P203804,U303563,Travel,24545.77,2023-04-30,7,32,Online,TN,0,Approved
C101064,P201277,U302249,Health,16272.63,2024-05-05,2,39,Agent,TS,0,Approved
C101065,P202358,U305238,Life,16512.56,2024-03-27,8,21,Online,TS,0,Approved
C101066,P202774,U300469,Home,23189.88,2024-05-14,8,21,Agent,KL,1,Approved
C101067,P203719,U300614,Motor,23145.69,2023-06-14,4,16,Online,TN,0,Approved
C101068,P203924,U305498,Motor,42442.94,2023-07-01,7,31,Agent,TS,0,Approved
C101069,P201537,U305222,Health,19255.69,2024-04-13,3,34,Branch,TS,0,Approved
C101070,P201624,U303327,Health,33441.04,2023-01-07,4,40,Branch,TS,0,Approved
C101071,P203856,U302976,Health,23092.54,2023-11-26,8,27,Online,KL,0,Approved
C101072,P202928,U304203,Home,18538.81,2023-05-31,3,33,Agent,WB,0,Approved
C101073,P200812,U305565,Life,22806.75,2023-03-26,4,28,Agent,MH,0,Approved
C101074,P200311,U301310,Life,31833.33,2023-05-27,4,20,Branch,KL,0,Approved
C101075,P202425,U300255,Motor,42508.81,2024-09-15,3,27,Agent,TN,0,Rejected
C101076,P202828,U301169,Travel,23718.57,2024-01-16,5,27,Agent,RJ,0,Approved
C101077,P203402,U304977,Home,14735.74,2024-07-01,4,32,Agent,WB,0,Approved
C101078,P202569,U305554,Travel,44349.53,2023-10-12,3,22,Online,WB,0,Approved
C101079,P200994,U303589,Motor,17169.94,2023-03-23,6,24,Online,RJ,0,Rejected
C101080,P200417,U300285,Life,30650.72,2024-05-28,6,34,Branch,KA,0,Approved
C101081,P202855,U301034,Motor,26571.21,2024-06-06,5,25,Agent,GJ,0,Approved
C101082,P203164,U300550,Motor,24852.53,2024-01-21,5,16,Agent,MH,0,Approved
C101083,P201235,U301933,Motor,21089.11,2024-04-15,1,33,Branch,MH,0,Approved
C101084,P203482,U305285,Life,36683.21,2023-04-29,5,24,Branch,KA,0,Approved
C101085,P202802,U303000,Life,4487.13,2024-01-31,5,27,Agent,GJ,0,Approved
C101086,P202459,U302966,Motor,47488.14,2024-06-15,8,20,Online,MH,0,Approved
C101087,P203299,U303136,Health,17047.28,2023-09-18,4,24,Agent,TN,0,Approved
C101088,P200495,U304646,Health,32990.62,2023-09-13,4,25,Partner,DL,1,Approved
C101089,P203261,U300265,Health,32128.95,2023-08-14,9,27,Agent,DL,0,Approved
C101090,P202318,U304956,Motor,50893.41,2023-02-22,5,20,Partner,MH,0,Approved
C101091,P203205,U301256,Health,29699.18,2024-05-14,4,20,Online,UP,0,Approved
C101092,P200168,U305562,Life,17773.17,2024-05-20,2,23,Online,MH,0,Approved
C101093,P201422,U303685,Motor,12059.67,2023-12-30,2,27,Agent,RJ,0,Rejected
C101094,P202182,U303038,Motor,22597.59,2023-10-07,4,25,Online,RJ,0,Approved
C101095,P201754,U303047,Health,10106.28,2024-08-15,5,22,Online,GJ,0,Approved
C101096,P202709,U303636,Home,19648.52,2023-06-07,0,23,Agent,TS,0,Approved
C101097,P201517,U300629,Life,23241.27,2023-02-28,8,23,Online,WB,0,Approved
C101098,P200282,U304701,Life,19054.18,2023-05-08,1,23,Partner,TN,0,Approved
C101099,P202072,U301127,Health,27471.02,2023-04-25,5,28,Online,KA,0,Approved
C101100,P202652,U304337,Health,23907.51,2023-07-28,4,26,Online,MH,0,Approved
C101101,P201397,U303006,Motor,22837.44,2024-06-09,3,20,Agent,TS,0,Approved
C101102,P200051,U303260,Life,8005.83,2024-06-04,7,22,Online,TS,0,Approved
C101103,P203479,U302575,Home,14081.93,2024-07-05,4,26,Agent,TN,0,Approved
C101104,P201720,U305321,Life,37098.37,2023-08-25,7,18,Online,KA,0,Approved
C101105,P203368,U302283,Travel,40220.34,2023-10-08,3,31,Partner,RJ,0,Approved
C101106,P202007,U302044,Life,10727.99,2023-12-25,8,29,Online,KL,0,Approved
C101107,P200432,U300929,Motor,17901.52,2023-07-20,3,31,Agent,TN,0,Approved
C101108,P201775,U300212,Home,45980.96,2023-10-05,4,22,Agent,TS,0,Approved
C101109,P203935,U301524,Motor,18788.13,2023-08-23,6,28,Online,DL,0,Approved
C101110,P201483,U304088,Health,25444.49,2024-05-08,4,44,Online,MH,0,Rejected
C101111,P202603,U304241,Motor,55320.71,2023-01-04,3,16,Branch,GJ,0,Approved
C101112,P203651,U303170,Motor,22453.71,2024-03-17,1,24,Branch,DL,0,Approved
C101113,P203394,U304601,Health,20902.84,2023-01-29,6,29,Online,TS,0,Approved
C101114,P201883,U300964,Motor,24871.59,2023-04-19,5,24,Agent,WB,0,Approved
C101115,P202897,U302144,Health,67962.09,2024-09-01,2,20,Agent,UP,0,Approved
C101116,P200626,U302132,Health,33627.55,2023-03-16,4,29,Agent,KA,0,Approved
C101117,P201783,U305767,Motor,27161.09,2023-05-26,10,27,Agent,RJ,0,Approved
C101118,P200721,U303655,Motor,20698.57,2023-05-08,1,18,Online,MH,0,Approved
C101119,P203005,U301757,Health,35221.38,2023-02-11,9,23,Online,GJ,0,Approved
C101120,P202137,U305012,Motor,37415.86,2023-12-22,2,25,Online,KL,0,Rejected
C101121,P203954,U302339,Life,15731.35,2023-02-10,3,22,Agent,RJ,0,Rejected
C101122,P202664,U305685,Life,37923.04,2023-02-03,3,22,Agent,MH,0,Rejected
C101123,P201106,U304023,Travel,24944.88,2023-01-17,2,30,Agent,KL,0,Approved
C101124,P202522,U301639,Life,27238.84,2023-06-02,3,35,Agent,GJ,0,Approved
C101125,P203310,U301004,Health,17289.51,2024-01-13,6,26,Branch,TS,0,Approved
C101126,P203766,U301111,Life,22026.66,2024-08-10,4,24,Agent,UP,0,Approved
C101127,P202204,U300606,Motor,16073.53,2024-08-21,7,22,Online,DL,0,Approved
C101128,P203172,U303703,Motor,15691.76,2024-09-20,3,16,Agent,DL,0,Approved
C101129,P201980,U301414,Life,32485.37,2023-12-08,5,27,Branch,TS,0,Approved
C101130,P201904,U305843,Health,22526.37,2023-01-27,0,42,Online,RJ,0,Approved
C101131,P201784,U303646,Life,14047.24,2023-10-14,5,26,Agent,TS,0,Approved
C101132,P203382,U300719,Travel,79899.62,2023-06-17,2,28,Online,TS,0,Approved
C101133,P202994,U305586,Travel,15331.62,2024-09-01,0,24,Online,MH,0,Approved
C101134,P202426,U302618,Home,46446.27,2023-09-25,1,24,Partner,MH,0,Approved
C101135,P201099,U305470,Health,12858.6,2024-03-30,1,28,Agent,GJ,0,Approved
C101136,P201320,U302846,Motor,33801.19,2024-02-05,8,17,Branch,UP,1,Rejected
C101137,P203488,U305812,Health,23735.33,2024-04-20,10,24,Partner,MH,0,Approved
C101138,P201005,U300531,Health,19642.91,2024-07-11,4,31,Partner,GJ,0,Approved
C101139,P203402,U304505,Life,29684.23,2024-07-29,5,25,Online,WB,0,Approved
C101140,P203828,U304441,Life,27753.85,2023-05-10,6,26,Online,TS,0,Approved
C101141,P200354,U302378,Life,17921.7,2023-12-29,3,21,Online,TS,0,Approved
C101142,P201142,U302457,Health,17520.56,2023-10-19,11,33,Branch,RJ,0,Approved
C101143,P203611,U301290,Motor,12247.08,2024-01-06,3,33,Online,WB,0,Approved
C101144,P201846,U305831,Health,31344.13,2023-01-29,5,32,Online,RJ,0,Approved
C101145,P200998,U305812,Motor,14372.87,2023-05-29,3,23,Online,KL,0,Approved
C101146,P203073,U305736,Travel,26956.71,2023-10-23,5,28,Online,GJ,0,Approved
C101147,P201903,U305224,Motor,36179.18,2023-01-11,2,22,Branch,GJ,0,Approved
C101148,P202334,U301426,Motor,29852.61,2024-05-26,3,24,Agent,TS,0,Approved
C101149,P202499,U302961,Motor,18740.35,2023-04-23,2,23,Branch,TN,0,Rejected
C101150,P202736,U304167,Life,42378.91,2023-07-06,6,29,Online,KL,0,Approved
C101151,P201552,U301836,Life,21938.85,2023-08-15,4,25,Branch,GJ,0,Approved
C101152,P201377,U300994,Motor,13806.84,2023-11-06,5,23,Online,MH,0,Approved
C101153,P200117,U301646,Motor,23344.96,2023-04-08,1,17,Agent,TS,0,Approved
C101154,P202024,U301137,Health,36076.56,2023-02-24,5,28,Partner,RJ,0,Approved
C101155,P203485,U301939,Motor,19202.44,2024-09-14,6,31,Agent,WB,0,Approved
C101156,P201331,U304047,Life,41734.83,2024-02-10,1,23,Branch,RJ,1,Approved
C101157,P200744,U300215,Life,18303.31,2023-03-10,7,28,Online,DL,0,Approved
C101158,P201997,U302956,Health,19592.33,2023-11-08,2,26,Online,TN,0,Approved
C101159,P200868,U304538,Motor,15945.96,2023-10-16,0,33,Agent,GJ,0,Approved
C101160,P201453,U304688,Home,37867.74,2024-07-01,10,21,Online,UP,0,Approved
C101161,P203267,U303022,Health,26196.44,2023-05-28,2,29,Agent,KA,0,Approved
C101162,P201058,U303828,Life,16483.56,2024-04-11,2,25,Agent,TN,1,Approved
C101163,P201394,U304519,Motor,22068.24,2023-09-01,5,26,Agent,TS,0,Approved
C101164,P201145,U301063,Health,5793.11,2024-05-05,1,28,Agent,GJ,0,Approved
C101165,P203605,U305013,Motor,39695.22,2024-05-21,0,30,Partner,WB,0,Approved
C101166,P202441,U300706,Health,24701.68,2023-12-31,3,36,Partner,GJ,0,Approved
C101167,P202872,U300538,Home,8077.85,2024-04-26,8,18,Agent,KA,0,Rejected
C101168,P203604,U302533,Health,12986.42,2023-07-20,0,43,Online,WB,0,Approved
C101169,P201131,U303261,Motor,21789.92,2023-06-03,7,31,Agent,RJ,0,Approved
C101170,P202276,U305873,Motor,13945.53,2024-03-25,3,20,Online,WB,0,Approved
C101171,P200041,U305888,Health,40001.6,2024-05-15,4,19,Branch,TN,0,Approved
C101172,P202116,U303921,Motor,33166.2,2023-03-14,3,20,Partner,RJ,0,Approved
C101173,P203883,U304306,Motor,32201.49,2023-10-23,3,13,Online,GJ,0,Approved
C101174,P200782,U303365,Life,7316.06,2023-01-17,8,27,Branch,TS,0,Approved
C101175,P200350,U303354,Health,20687.21,2023-08-05,4,28,Agent,KL,0,Approved
C101176,P200988,U304709,Motor,18980.96,2023-03-02,5,28,Partner,TS,0,Approved
C101177,P202949,U300604,Home,16696.81,2024-09-07,4,19,Agent,GJ,0,Rejected
C101178,P201664,U301026,Motor,21859.97,2023-02-11,4,19,Online,KA,0,Rejected
C101179,P202001,U302597,Home,15319.49,2023-01-25,3,27,Online,KL,0,Approved
C101180,P202274,U305262,Motor,29959.76,2023-02-08,5,18,Online,GJ,0,Approved
C101181,P203105,U300607,Travel,39469.19,2023-05-11,3,32,Agent,UP,1,Approved
C101182,P200984,U303686,Life,37804.82,2024-05-12,7,27,Partner,TN,0,Approved
C101183,P202828,U303816,Travel,25110.58,2023-08-17,0,16,Agent,UP,0,Rejected
C101184,P201950,U305571,Home,73102.65,2023-04-18,7,24,Online,RJ,0,Approved
C101185,P202645,U304238,Motor,47571.43,2023-06-21,4,31,Agent,DL,0,Approved
C101186,P202915,U302822,Home,25571.17,2024-03-10,3,23,Agent,GJ,0,Approved
C101187,P202010,U301051,Health,21138.77,2024-04-22,3,27,Online,MH,0,Approved
C101188,P201835,U304516,Health,52523.37,2023-04-12,6,24,Online,MH,0,Approved
C101189,P203247,U305241,Motor,44524.3,2024-06-07,10,25,Agent,WB,0,Approved
C101190,P200070,U304815,Health,13290.26,2023-10-02,5,26,Agent,TS,0,Approved
C101191,P200381,U301490,Motor,46300.62,2024-09-04,6,23,Online,TS,0,Approved
C101192,P201205,U301057,Health,24904.74,2023-02-13,1,35,Branch,TS,0,Approved
C101193,P200907,U303544,Health,17492.79,2023-01-17,6,33,Branch,UP,0,Rejected
C101194,P201656,U304119,Life,10000.57,2023-11-26,2,22,Agent,TN,0,Approved
C101195,P202833,U300453,Travel,23518.48,2024-07-22,4,32,Agent,GJ,0,Approved
C101196,P200996,U301017,Health,26739.21,2024-05-11,2,29,Agent,KA,0,Approved
C101197,P201254,U304244,Motor,59495.97,2023-01-12,8,29,Agent,WB,0,Rejected
C101198,P202719,U301253,Motor,43417.46,2023-11-14,5,23,Online,RJ,0,Approved
C101199,P202382,U302491,Motor,20101.64,2024-08-14,2,24,Online,KL,0,Rejected
C101200,P201511,U301348,Motor,32684.99,2023-08-04,7,24,Agent,RJ,0,Approved
C101201,P201938,U301326,Motor,40665.07,2023-12-05,5,17,Agent,GJ,1,Approved
C101202,P202267,U302643,Motor,28084.66,2023-03-22,7,18,Agent,DL,0,Approved
C101203,P202174,U305810,Home,20058.79,2024-04-29,3,30,Branch,TS,0,Approved
C101204,P201408,U301847,Health,20617.88,2024-01-09,4,36,Partner,KL,0,Rejected
C101205,P201742,U302834,Motor,32621.82,2023-07-19,8,37,Agent,UP,0,Approved
C101206,P203055,U304250,Health,33073.59,2024-06-20,7,34,Agent,GJ,0,Approved
C101207,P202254,U302326,Motor,23237.5,2024-04-10,0,36,Branch,DL,0,Approved
C101208,P201354,U300646,Health,7262.1,2023-03-30,2,30,Partner,UP,0,Approved
C101209,P201441,U302052,Life,14111.41,2023-09-25,6,20,Online,DL,0,Rejected
C101210,P202878,U301608,Health,36674.77,2024-07-24,6,29,Agent,TS,0,Approved
C101211,P201858,U305202,Health,9270.39,2024-05-03,4,26,Agent,UP,0,Approved
C101212,P201109,U304512,Home,48634.6,2024-06-21,6,29,Online,TN,0,Rejected
C101213,P201255,U302248,Travel,45165.04,2023-02-16,8,22,Agent,MH,0,Approved
C101214,P201029,U301025,Life,27461.72,2023-10-15,6,23,Agent,RJ,0,Approved
C101215,P200944,U305120,Health,36277.95,2023-01-16,4,35,Online,TN,0,Approved
C101216,P200494,U302480,Life,35044.97,2024-02-05,6,22,Agent,KL,0,Approved
C101217,P202954,U305033,Motor,25376.11,2023-03-27,6,25,Branch,WB,1,Approved
C101218,P200788,U304370,Health,13535.29,2023-09-07,2,31,Agent,MH,0,Approved
C101219,P201292,U300765,Motor,43635.94,2024-01-26,4,31,Agent,TN,0,Approved
C101220,P200489,U304117,Health,54372.57,2023-12-01,5,26,Online,GJ,0,Approved
C101221,P203042,U305250,Health,14701.5,2024-09-20,9,29,Agent,DL,0,Approved
C101222,P202194,U301381,Motor,13284.76,2024-06-02,5,23,Partner,KL,0,Approved
C101223,P203894,U304848,Home,25124.57,2023-05-17,6,32,Online,GJ,0,Approved
C101224,P203121,U304756,Home,19670.74,2024-05-12,7,27,Agent,MH,0,Approved
C101225,P202826,U301263,Life,28925.38,2024-04-21,3,17,Online,DL,0,Approved
C101226,P200758,U301402,Health,49217.13,2024-08-16,10,32,Agent,KL,0,Approved
C101227,P200784,U305396,Travel,8753.11,2023-08-11,7,23,Partner,WB,0,Approved
C101228,P200886,U305115,Motor,59316.1,2024-01-07,6,32,Agent,MH,0,Approved
C101229,P203025,U305903,Life,21953.15,2024-02-06,5,17,Online,KL,0,Approved
C101230,P201983,U304957,Motor,34748.42,2024-03-18,5,28,Agent,TN,0,Approved
C101231,P201132,U302765,Life,36657.12,2024-05-04,9,23,Online,KL,0,Approved
C101232,P202967,U304617,Motor,38858.05,2024-09-06,7,27,Branch,MH,0,Approved
C101233,P202414,U300337,Travel,27748.97,2023-09-30,7,28,Branch,TS,0,Approved
C101234,P204000,U300232,Home,31187.74,2024-06-09,5,34,Agent,TN,0,Approved
C101235,P203113,U300665,Motor,31085.94,2023-06-08,2,28,Agent,GJ,0,Approved
C101236,P202148,U300372,Health,19630.87,2023-06-01,3,30,Branch,MH,0,Approved
C101237,P202444,U305254,Home,11169.84,2024-09-11,4,25,Partner,TS,0,Approved
C101238,P201159,U304724,Health,14623.82,2023-07-07,5,38,Agent,KA,0,Approved
C101239,P200411,U302168,Travel,25536.93,2023-04-08,3,23,Online,WB,0,Approved
C101240,P203410,U305334,Health,18153.1,2023-05-11,3,29,Agent,TS,1,Approved
C101241,P200795,U301726,Health,18174.09,2023-06-20,6,24,Branch,KA,0,Approved
C101242,P201213,U304686,Motor,66146.39,2023-07-02,3,25,Agent,RJ,0,Approved
C101243,P200931,U303412,Motor,41334.28,2023-12-30,5,24,Agent,DL,0,Approved
C101244,P201478,U305063,Life,23717.35,2023-02-08,3,34,Branch,TS,0,Approved
C101245,P200734,U305234,Health,37647.34,2024-06-10,6,36,Agent,UP,0,Approved
C101246,P201238,U300248,Health,21804.37,2024-05-11,3,30,Online,WB,0,Approved
C101247,P200057,U304079,Health,28434.59,2024-05-30,7,42,Online,TS,0,Approved
C101248,P202900,U305137,Health,33550.74,2023-12-15,5,37,Agent,KA,0,Approved
C101249,P202187,U304469,Travel,21833.42,2024-02-01,4,20,Agent,UP,0,Approved
C101250,P200518,U302372,Home,19098.68,2023-06-10,2,20,Online,WB,0,Rejected
C101251,P201123,U305258,Health,49610.9,2023-01-16,6,34,Agent,UP,0,Approved
C101252,P200186,U302474,Travel,36572.67,2024-05-07,5,28,Online,TN,0,Approved
